ATLAS_NAME	ATLAS_GENRE	ATLAS_DETAILTYPE	ATLAS_PARTICULAR	1_NAME	1_GENRE	1_DETAILTYPE	1_PARTICULAR	1_LEVEL	1_SERIES	1_MAGIC_ID	2_NAME	2_GENRE	2_DETAILTYPE	2_PARTICULAR	2_LEVEL	2_SERIES	2_MAGIC_ID	3_NAME	3_GENRE	3_DETAILTYPE	3_PARTICULAR	3_LEVEL	3_SERIES	3_MAGIC_ID	4_NAME	4_GENRE	4_DETAILTYPE	4_PARTICULAR	4_LEVEL	4_SERIES	4_MAGIC_ID	5_NAME	5_GENRE	5_DETAILTYPE	5_PARTICULAR	5_LEVEL	5_SERIES	5_MAGIC_ID	6_NAME	6_GENRE	6_DETAILTYPE	6_PARTICULAR	6_LEVEL	6_SERIES	6_MAGIC_ID	DES_NAME	DES_QUALITY	DES_GENRE	DES_DETAILTYPE	DES_PARTICULAR	DES_LEVEL	DES_SERIES	DES_PIECE	DES_PIECESUM	DES_VALUES
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (4/9) 	0	4	2319	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (5/9) 	0	4	2320	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (6/9) 	0	4	2321	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (7/9) 	0	4	2322	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (8/9) 	0	4	2323	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm	6	1	359	HuyÒn ThiÕt kho¸ng	6	1	200	8		126	MËt Ng©n kho¸ng	6	1	202	8		166	Chu Sa kho¸ng	6	1	204	7		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh Ch©n Vò KiÕm (9/9) 	0	4	2324	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (1/6) 	0	4	2325	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (2/6) 	0	4	2326	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (3/6) 	0	4	2327	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (4/6) 	0	4	2328	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (5/6) 	0	4	2329	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 	6	1	360	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	1	103	Khæng T­íc Th¹ch	6	1	201	6	4	105	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	5		114	M¶nh CËp Phong Tam Thanh Phï (6/6) 	0	4	2330	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (1/6)	0	4	2331	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (2/6)	0	4	2332	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (3/6)	0	4	2333	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (4/6)	0	4	2334	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (5/6)	0	4	2335	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - CËp Phong HuyÒn Ti Tam §o¹n CÈm	6	1	361	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Th¸i Cùc KiÕm Phæ. QuyÓn 2	6	1	34				M¶nh CËp Phong HuyÒn Ty Tam §o¹n CÈm (6/6)	0	4	2336	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (1/6)	0	4	2337	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (2/6)	0	4	2338	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (3/6)	0	4	2339	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (4/6)	0	4	2340	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (5/6)	0	4	2341	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thóy Ngäc HuyÒn Hoµng Béi	6	1	362	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ §ang KiÕm Ph¸p	6	1	34				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Vâ L©m MËt TÞch	6	1	26											M¶nh CËp Phong Thuý Ngäc HuyÒn Hoµn Béi (6/6)	0	4	2342	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (1/9)	0	4	2343	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (2/9)	0	4	2344	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (3/9)	0	4	2345	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (4/9)	0	4	2346	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (5/9)	0	4	2347	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (6/9)	0	4	2348	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (7/9)	0	4	2349	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (8/9)	0	4	2350	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - CËp Phong Thanh Tïng Ph¸p Giíi	6	1	363	Vâ L©m MËt TÞch	6	1	26																																							M¶nh CËp Phong Thanh Tïng Ph¸p Giíi (9/9)	0	4	2351	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (1/9) 	0	4	2352	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (2/9) 	0	4	2353	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (3/9) 	0	4	2354	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (4/9) 	0	4	2355	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (5/9) 	0	4	2356	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (6/9) 	0	4	2357	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (7/9) 	0	4	2358	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (8/9) 	0	4	2359	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt	6	1	364	HuyÒn ThiÕt kho¸ng	6	1	200	6		137	MËt Ng©n kho¸ng	6	1	202	7		126	Chu Sa kho¸ng	6	1	204	6		115	Khæng T­íc Th¹ch	6	1	201	7	0	121	Phï Dung Th¹ch	6	1	203	6	2	123	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Thiªn Niªn Hµn ThiÕt (9/9) 	0	4	2360	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (1/6)	0	4	2361	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (2/6)	0	4	2362	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (3/6)	0	4	2363	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (4/6)	0	4	2364	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (5/6)	0	4	2365	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngù Phong ThuËt	6	1	50				MËt Ng©n Kho¸ng	6	1	202	7		113	Khæng T­íc Th¹ch	6	1	201	8	3	104	Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (6/6)	0	4	2366	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (1/6)	0	4	2367	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (2/6)	0	4	2368	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (3/6)	0	4	2369	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (4/6)	0	4	2370	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (5/6)	0	4	2371	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thanh Phong L÷ §¸i	6	1	366	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngù Phong thuËt	6	1	50				M¶nh S­¬ng Tinh Thanh Phong L÷ §¸i (6/6)	0	4	2372	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ 	6	1	367	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngù Phong thuËt	6	1	50				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Chu Sa kho¸ng	6	1	204	7		89	TÈy Tñy Kinh	6	1	22				M¶nh S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ (1/6)	0	4	2373	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ 	6	1	367	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngù Phong thuËt	6	1	50				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Chu Sa kho¸ng	6	1	204	7		89	TÈy Tñy Kinh	6	1	22				M¶nh S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ (2/6)	0	4	2374	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ 	6	1	367	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngù Phong thuËt	6	1	50				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Chu Sa kho¸ng	6	1	204	7		89	TÈy Tñy Kinh	6	1	22				M¶nh S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ (3/6)	0	4	2375	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ 	6	1	367	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngù Phong thuËt	6	1	50				Vâ L©m MËt TÞch	6	1	26				Khæng T­íc Th¹ch	6	1	201	8	0	101	Chu Sa kho¸ng	6	1	204	7		89	TÈy Tñy Kinh	6	1	22				M¶nh S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ (4/6)	0	4	2376	1	0	0	4	6	1800000000
