Tªn Thuéc TÝnh				ID	Min	Max	H	I	Skill	Skill	L
T¨ng S¸t Th­¬ng Ngò Hµnh				165	20	20	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	30	30	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	40	40	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	50	50	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	60	60	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	70	70	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	80	80	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	90	90	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	100	100	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	120	120	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	150	150	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	200	200	-1	-1	0	0	0
T¨ng S¸t Th­¬ng Ngò Hµnh				165	300	300	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	10	10	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	20	20	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	30	30	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	40	40	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	50	50	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	60	60	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	70	70	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	80	80	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	90	90	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	100	100	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	120	120	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	150	150	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	200	200	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	300	300	-1	-1	0	0	0
C«ng KÝch Kü N¨ng - Trang Søc				243	20	20	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	40	40	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	60	60	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	80	80	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	100	100	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	120	120	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	140	140	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	160	160	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	180	180	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	200	200	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	250	250	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	300	300	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	350	350	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	400	400	-1	-1	0	0	0
Lùc C«ng KÝch				249	1	1	-1	-1	0	0	0
Lùc C«ng KÝch				249	2	2	-1	-1	0	0	0
Lùc C«ng KÝch				249	3	3	-1	-1	0	0	0
Lùc C«ng KÝch				249	4	4	-1	-1	0	0	0
Lùc C«ng KÝch				249	5	5	-1	-1	0	0	0
Lùc C«ng KÝch				249	6	6	-1	-1	0	0	0
Lùc C«ng KÝch				249	7	7	-1	-1	0	0	0
Lùc C«ng KÝch				249	8	8	-1	-1	0	0	0
Lùc C«ng KÝch				249	9	9	-1	-1	0	0	0
Lùc C«ng KÝch				249	10	10	-1	-1	0	0	0
Lùc C«ng KÝch				249	12	12	-1	-1	0	0	0
Lùc C«ng KÝch				249	15	15	-1	-1	0	0	0
Lùc C«ng KÝch				249	20	20	-1	-1	0	0	0
Lùc C«ng KÝch				249	30	30	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	10	10	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	20	20	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	30	30	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	40	40	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	50	50	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	60	60	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	70	70	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	80	80	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	90	90	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	100	100	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	120	120	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	150	150	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	200	200	-1	-1	0	0	0
Lùc C«ng KÝch Boss Hoµng Kim				255	300	300	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	1000	1000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	2000	2000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	3000	3000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	4000	4000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	5000	5000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	6000	6000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	7000	7000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	8000	8000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	9000	9000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	10000	10000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	12000	12000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	15000	15000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	20000	20000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	30000	30000	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	1	1	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	2	2	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	3	3	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	4	4	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	5	5	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	6	6	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	7	7	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	8	8	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	9	9	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	10	10	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	12	12	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	15	15	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	20	20	-1	-1	0	0	0
Håi Phôc Sinh Lùc				190	30	30	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	10	10	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	20	20	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	30	30	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	40	40	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	50	50	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	60	60	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	70	70	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	80	80	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	90	90	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	100	100	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	120	120	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	150	150	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	200	200	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	300	300	-1	-1	0	0	0
TØ LÖ XuÊt Chiªu Thóy Ngäc B¨ng HuyÒn				195	261377	261377	-1	-1	276483	276483	0
T¨ng Sinh Lùc §iÓm D­¬ng - Thó C­ìi				233	750	750	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	1000	1000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	1250	1250	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	1500	1500	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	2000	2000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	2500	2500	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	3000	3000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	3500	3500	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	4000	4000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	4500	4500	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	5000	5000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	6000	6000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	7000	7000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	8000	8000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	9000	9000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	10000	10000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	12000	12000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	15000	15000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	17000	17000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	20000	20000	-1	-1	0	0	0
T¨ng Sinh Lùc §iÓm D­¬ng				233	25000	25000	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	5	5	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	10	10	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	15	15	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	20	20	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	25	25	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	30	30	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	40	40	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	50	50	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	60	60	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	70	70	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	80	80	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	90	90	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	100	100	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	120	120	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	140	140	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	160	160	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	180	180	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	200	200	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	240	240	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	280	280	-1	-1	0	0	0
Kh¸ng TÊt C¶ D­¬ng				241	320	320	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	5	5	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	5	5	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	5	5	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	5	5	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	5	5	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	10	10	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	10	10	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	10	10	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	10	10	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	10	10	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	15	15	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	15	15	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	15	15	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	15	15	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	15	15	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	20	20	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	20	20	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	20	20	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	20	20	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	20	20	-1	-1	0	0	0
Phôc Håi Sinh Lùc §iÓm				88	30	30	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	5	5	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	10	10	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	15	15	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	20	20	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	25	25	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	30	30	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	40	40	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	50	50	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	60	60	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	70	70	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	80	80	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	90	90	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	100	100	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	120	120	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	140	140	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	160	160	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	180	180	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	200	200	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	240	240	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	280	280	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	320	320	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	5	5	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	10	10	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	15	15	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	20	20	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	25	25	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	30	30	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	40	40	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	50	50	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	60	60	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	70	70	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	80	80	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	90	90	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	100	100	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	120	120	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	140	140	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	160	160	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	180	180	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	200	200	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	240	240	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	280	280	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	320	320	-1	-1	0	0	0
Vßng S¸ng ThÇn Thó				139	1	1	-1	-1	1169	1169	0
T¨ng Sinh Lùc % D­¬ng				234	5	5	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	10	10	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	15	15	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	20	20	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	25	25	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	30	30	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	35	35	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	40	40	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	45	45	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	50	50	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	60	60	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	70	70	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	80	80	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	90	90	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	100	100	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	120	120	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	140	140	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	160	160	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	180	180	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	200	200	-1	-1	0	0	0
T¨ng Sinh Lùc % D­¬ng				234	240	240	-1	-1	0	0	0
Phi Phong Ng¹o TuyÕt T¨ng Sao				243	0	0	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	2	2	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	4	4	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	6	6	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	8	8	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	10	10	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	12	12	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	14	14	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	16	16	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	18	18	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	20	20	-1	-1	0	0	0
Phi Phong K×nh L«i T¨ng Sao				243	20	20	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	22	22	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	24	24	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	26	26	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	28	28	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	30	30	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	32	32	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	34	34	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	36	36	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	38	38	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	40	40	-1	-1	0	0	0
Phi Phong Ngù Phong T¨ng Sao				243	40	40	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	42	42	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	44	44	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	46	46	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	48	48	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	50	50	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	52	52	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	54	54	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	56	56	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	58	58	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	60	60	-1	-1	0	0	0
Phi Phong PhÖ Quang T¨ng Sao				243	60	60	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	62	62	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	64	64	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	66	66	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	68	68	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	70	70	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	72	72	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	74	74	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	76	76	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	78	78	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	80	80	-1	-1	0	0	0
Phi Phong KhÊp ThÇn T¨ng Sao				243	80	80	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	82	82	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	84	84	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	86	86	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	88	88	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	90	90	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	92	92	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	94	94	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	96	96	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	98	98	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	100	100	-1	-1	0	0	0
Phi Phong K×nh Thiªn T¨ng Sao				243	100	100	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	102	102	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	104	104	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	106	106	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	108	108	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	110	110	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	112	112	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	114	114	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	116	116	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	118	118	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	120	120	-1	-1	0	0	0
Phi Phong HuyÒn Kim T¨ng Sao				243	120	120	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	122	122	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	124	124	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	126	126	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	128	128	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	130	130	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	132	132	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	134	134	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	136	136	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	138	138	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	140	140	-1	-1	0	0	0
Phi Phong V« Cùc T¨ng Sao				243	140	140	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	142	142	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	144	144	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	146	146	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	148	148	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	150	150	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	152	152	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	154	154	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	156	156	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	158	158	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	160	160	-1	-1	0	0	0
Phi Phong §¹i Th¸nh T¨ng Sao				243	160	160	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	162	162	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	164	164	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	166	166	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	168	168	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	170	170	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	172	172	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	174	174	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	176	176	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	178	178	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	180	180	-1	-1	0	0	0
Phi Phong Siªu ThÇn T¨ng Sao				243	180	180	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	182	182	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	184	184	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	186	186	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	188	188	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	190	190	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	192	192	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	194	194	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	196	196	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	198	198	-1	-1	0	0	0
C«ng KÝch Kü N¨ng				243	200	200	-1	-1	0	0	0
Phi Phong §¹i Th¸nh TruyÒn ThuyÕt				243	228	228	-1	-1	0	0	0
Phi Phong Ng¹o TuyÕt T¨ng Sao				237	0	0	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	1	1	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	2	2	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	3	3	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	4	4	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	5	5	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	6	6	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	7	7	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	8	8	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	9	9	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	10	10	-1	-1	0	0	0
Phi Phong K×nh L«i T¨ng Sao				237	10	10	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	11	11	-1	-1	0	0	0
TriÖt Tiªu S¸t Th­¬ng				237	12	12	-1	-1	0	0	0
